areas,name,id,type,class,hot,address,feature,Pos
江苏·常州·新北区,常州中华恐龙园,3563406717,公园,5A景区,热度 0.74,常州市新北区环球恐龙城河海东路60号,以恐龙为主题的综合性游乐园,"120.007837,31.83031"
江苏·苏州·工业园区,华谊兄弟电影世界,3583074631,公园,,热度 0.0,江苏省苏州市工业园区阳澄湖大道188号,一部巨幕、时尚和趣味演绎的电影魔法书,"120.787362,31.37914"
江苏·扬州·广陵区,个园,4053221398,公园,4A景区,热度 0.8800000000000001,江苏省扬州市广陵区盐阜东路10号,聆听石头与竹子的低语,"119.450276,32.404901"
江苏·南京·江宁区,银杏湖乐园,1040506812,公园,,热度 0.0,江苏省南京市江宁区银杏湖大道520号,让小朋友能够体验互动的快乐,"118.721425,31.811687"
江苏·常州·武进区,嬉乐湾,1255163834,公园,,热度 0.0,江苏省常州市武进区礼嘉镇南环路66号嬉乐湾,生态农业示范园与农业休闲观光主题的融合,"120.009071,31.580021"
江苏·苏州·高新区,苏州太湖国家湿地公园,3083213406,公园,4A景区,热度 0.0,江苏省苏州市高新区太湖大道镇湖绣品街到底,品味湿地生态，畅享休闲假期,"120.367492,31.326106"
江苏·无锡·滨湖区,蠡园,1744611426,公园,4A景区,热度 0.8800000000000001,江苏省无锡市滨湖区环湖路青祁村70号,范蠡西施幽会的地方,"120.266196,31.523255"
江苏·苏州·高新区,白马涧,3459866272,公园,4A景区,热度 0.0,江苏省苏州市高新区枫桥街道华山路,布拉格黄金巷，诗情画意的童话世界,"120.497473,31.303671"
江苏·苏州·沧浪区,网师园,720230425,公园,4A景区,热度 0.76,江苏省苏州市沧浪区带城桥路带城桥路阔家头巷11号,苏州园林中的中型古典山水宅园代表作品,"120.64023,31.303679"
江苏·南京·玄武区,玄武湖公园,4174944823,公园,4A景区,热度 0.9800000000000001,江苏省南京市玄武巷1号,皇家园林湖泊，江南皇家园林,"118.800398,32.078553"
江苏·扬州·广陵区,何园,4148181496,公园,4A景区,热度 0.82,江苏省扬州市广陵区徐凝门大街66号　,晚清名园，扬州园林的代表,"119.455447,32.39141"
江苏·宿迁·泗洪县,泗洪洪泽湖湿地景区,198691706,公园,4A景区,热度 0.0,江苏省宿迁市泗洪县城头乡泗洪洪泽湖湿地景区（票务中心）,淡水湿地景区,"118.338801,33.268915"
江苏·盐城·大丰市,盐城大丰梦幻迷宫,1893785406,公园,,热度 0.0,江苏省盐城市大丰草堰镇,综合性迷宫乐园,"120.397081,32.981003"
江苏·盐城·东台市,黄海森林公园,1420207505,公园,4A景区,热度 0.0,江苏省盐城市东台市花林路,动物世界 鸟类世界 花草世界,"120.83246631121,32.876735482125"
江苏·扬州·宝应县,扬州宝应湖国家湿地公园,3800119229,公园,,热度 0.0,江苏省扬州市宝应县正润路,绿色健康休闲旅游与生态观光的绝佳目的地,"119.323703,33.145218"
江苏·泰州·兴化市,李中水上森林公园,1278940802,公园,4A景区,热度 0.72,江苏省泰州市兴化市李中镇苏宋村,都市人回归自然休闲的好去处,"119.739703,33.035712"
江苏·盐城·大丰市,丹顶鹤自然保护区,3206213053,公园,,热度 0.74,中国江苏盐城,芦苇丛生，空旷宁静，丹顶鹤的天堂,"120.507209,33.609166"
江苏·苏州·吴中区,苏州太湖园博园,2358505139,公园,,热度 0.0,苏州市临湖镇环镇路99号,写意园林,"120.465185,31.146345"
江苏·盐城·大丰市,荷兰花海,3771123964,公园,,热度 0.0,江苏省盐城大丰市新丰镇城北新区1号荷兰花海,沉醉花海,"120.44147,33.272257"
江苏·南京·浦口区,南京雨发生态旅游区,2972673307,公园,,热度 0.0,江苏省南京市浦口汤泉街道雨发生态园,生态环境优美，是南京近郊的后花园,"118.542833,32.040722"
江苏·南京·浦口区,老山国家森林公园,681929684,公园,,热度 0.0,江苏省南京市浦口区江浦街道黄山岭路90号,青山绿水怡人，曲径通幽访古,"118.611325,32.106972"
江苏·南京·溧水县,溧水天生桥公园,1054963034,公园,3A景区,热度 0.7,江苏省南京市溧水县洪蓝镇凤凰井,石桥横跨两岸，长虹卧波，国内仅此一座,"118.992916,31.648243"
江苏·扬州·邗江区,凤凰岛,923328971,公园,3A景区,热度 0.7,江苏省扬州市邗江区泰安镇凤凰岛南路1号,远离城市喧嚣，安享绝美度假时光,"119.504263,32.501484"
江苏·扬州·广陵区,扬州马可波罗花世界,1354544631,公园,,热度 0.0,江苏省扬州市生态科技新城自在岛花海路1号马可波罗花世界乐园,伴随你共同经历充满冒险色彩的奇幻之旅,"119.525574,32.415528"
江苏·宿迁·新城开发区,宿迁三台山森林公园,3155746349,公园,,热度 0.0,江苏省宿迁市湖滨新区311乡道,苏北的西双版纳,"118.31888,34.044557"
江苏·苏州·吴中区,东山雨花胜境,3151539959,公园,4A景区,热度 0.0,江苏省苏州市吴中区东山镇雨花路8号,每至春末，花瓣飘落，似花雨从天而降,"120.413015,31.094309"
江苏·南通·通州区,南通洲际绿博园,2809145555,公园,,热度 0.0,江苏省南通市通州区先锋镇人民东路通海路口向北300米,一步一景，韵味无穷，宛若世外桃源,"120.982638,32.012099"
江苏·苏州·吴江区,静思园,3288425630,公园,4A景区,热度 0.7,江苏省苏州吴江市云梨路919号,构成了园林之躯这幅充满魅力的立体画卷,"120.694145,31.167196"
江苏·无锡·滨湖区,无锡梅园,294839084,公园,4A景区,热度 0.82,江苏省无锡市滨湖区梁溪路卞家湾13号,荣氏梅园，显示出它的高雅古朴风格,"120.229628,31.559685"
江苏·南京,阳山碑材,4270924749,公园,4A景区,热度 0.7,江苏省南京市中山门外汤山街道坟头村明文化村阳山碑材,"“碑如长剑惊天倚,十万骆驼拉不起”","119.008109,32.067989"
江苏·苏州·虎丘区,苏州上方山国家森林公园,1539260269,公园,3A景区,热度 0.0,江苏省苏州市虎丘区横越路47号,以吴越遗迹和江南水乡风光取胜的天然公园,"120.591752,31.255387"
江苏·无锡·滨湖区,中央电视台无锡影视基地,963361114,公园,,热度 0.0,江苏省无锡市滨湖区山水东路25号,东方好莱坞，还可以偶遇明星哦,"120.240421,31.481641"
江苏·苏州·虎丘区,大阳山国家森林公园,2124566144,公园,,热度 0.0,江苏省苏州市虎丘区阳山环路8号,吴之镇山，护卫着曾经的吴国之都,"120.472658,31.354466"
江苏·无锡·滨湖区,梁鸿湿地公园,988463518,公园,,热度 0.0,江苏省无锡市滨湖区鸿山街道梁鸿村占桥80号,河泊连片，草木成荫，舟楫摇曳，禽鸟翻飞,"120.532964,31.503153"
江苏·镇江·丹阳市,天地石刻园,403427355,公园,,热度 0.0,江苏省丹阳市开发区凤凰湖畔,融知识、趣味、互动于一体的石刻博览园,"119.664956,32.060518"
江苏·无锡·滨湖区,寄畅园,1547115810,公园,,热度 0.86,江苏省无锡市滨湖区,大树参天，竹影婆娑，苍凉廓落，古朴清幽,"120.276949,31.586343"
江苏·苏州·常熟市,方塔园,2714312428,公园,,热度 0.7,江苏省常熟市环城东路方塔园,九层盔形顶，砖木结构，逐层递收,"120.755335,31.65157"
江苏·无锡·滨湖区,无锡海洋馆,236219595,公园,,热度 0.0,江苏省无锡市滨湖区钱荣路99号,福建首座以香草为主题的休闲度假村,"120.242765,31.588988"
江苏·苏州·吴中区,启园,2294894529,公园,,热度 0.7,江苏省苏州市吴中区东山镇启园路39号,二层建筑，端庄雅致,"120.420514,31.103166"
江苏·徐州·贾汪区,潘安水镇,1154425564,公园,,热度 0.0,江苏省徐州市贾汪区潘安湖湿地风景区北侧潘安水镇,携一路烟雨，游水乡古镇,"117.37852,34.374157"
江苏·南京·栖霞区,南京万达乐园,1414853942,公园,,热度 0.0,江苏省南京市栖霞区仙林大道与守敬路交汇处南京万达茂1楼2楼,为游客提供无与伦比的娱乐体验,"118.991305,32.125482"
江苏·苏州·吴江区,同里国家湿地公园,3287276385,公园,,热度 0.0,江苏省苏州市武江肖甸湖村,北有澄湖、南有白蚬湖、西有季家荡,"120.826325,31.173553"
江苏·苏州·张家港市,苏州江南农耕文化园,1707383769,公园,4A景区,热度 0.0,江苏省苏州市张家港市妙丰公路与永钢大道交汇处,乡村垂钓乐，农家美食乐，动物逗逗乐,"120.724751,31.848454"
江苏·泰州·泰州凤城河景区,泰州凤城河桃园景区,679893055,公园,,热度 0.0,江苏省泰州市老街迎春东路交叉口南350米,踏雪寻踪，桃源春晓，清风送怀，船舫观戏,"119.937289,32.486995"
江苏·宿迁·宿豫区,骆马湖动漫王国,2280670741,公园,,热度 0.0,江苏省宿迁市宿豫区湖滨新城园博园东门,邀你穿越奇幻世界,"118.284042,34.065234"
江苏·苏州·沧浪区,可园,3323997629,公园,,热度 0.7,江苏省苏州市沧浪区人民路48号,从五代十国时期开始，便为王侯贵族居所,"120.63113554928,31.301333668382"
江苏·泰州·泰州凤城河景区,泰州凤城河画舫游船,256402244,公园,,热度 0.0,江苏省泰州市东南园10号,看沿河绚烂灯光秀，体验梦幻水上情,"119.933096,32.489181"
江苏·苏州·平江区,耦园,2702625460,公园,,热度 0.0,江苏省苏州市平江区小新桥巷7号,苏州园林之一，黄石假山为其特色,"120.644101,31.321781"
江苏·泰州·泰州凤城河景区,泰州凤城河日涉园,3110724439,公园,,热度 0.72,江苏省泰州市海陵区海陵南路436号,太仆陈应芳的私人住宅园林,"119.925194,32.491921"
江苏·扬州·邗江区,扬州瘦西湖温泉,3480743831,公园,,热度 0.72,江苏省扬州市邗江区长春路38号,40个温泉池为您量身打造绿色健康生活方式,"119.428474,32.417707"
江苏·徐州·泉山区,彭祖园,3080251529,公园,4A景区,热度 0.72,江苏省徐州市泰山路,山环水绕，景色秀丽，天然的植物宝库,"117.19228065663,34.246063599284"
江苏·无锡·锡山区,中华赏石园,1152036032,公园,,热度 0.0,江苏省无锡市锡山区锡梅路东延伸段与飞凤路交叉口,让人们在赏石同时感受江南吴特色文化魅力,"120.513909,31.508688"
江苏·无锡·江阴市,华西世界探险公园,2088863043,公园,,热度 0.0,江苏省无锡市江阴市华士镇华西世界探险公园,华西世界探险公园是华西世界公园的一部分，主要位于公园的北山，贯穿着华西一个保存完好的森林。新建的玻璃桥从“天安门”到“山,"120.453973,31.852247"
江苏·无锡·锡山区,无锡鹅湖玫瑰文化园,1795482987,公园,,热度 0.0,江苏省无锡市锡山区鹅湖镇鹅湖村蒋塘坝,花开时万朵齐放，香色绵延数里,"120.553769,31.515136"
江苏·南京·栖霞区,幕燕滨江风貌区,1301789591,公园,3A景区,热度 0.0,江苏省南京市近郊栖霞区燕子矶西南幕府山沿江,反映南京历史人文景观与大江风貌,"118.821648,32.152509"
江苏·盐城·亭湖区,大洋湾生态旅游景区,3620117537,公园,,热度 0.0,江苏盐城市亭湖区,大洋湾生态运动公园概念规划以生态、运动、休闲、体育为主题、全民参与的综合性城市公园。功能上分为商业景观区、体育科普知识区,"120.199827,33.436125"
江苏·苏州,苏州太湖湖滨国家湿地公园,4201940099,公园,,热度 0.0,江苏省苏州太湖国家旅游度假区环太湖大道（水风车）,湖滨湿地公园,"120.450865,31.224841"
江苏·扬州·仪征市,红山体育公园,2233006774,公园,,热度 0.0,江苏省扬州市仪征市锦绣大道,融户外康体运动和生态休闲于一体,"119.070819,32.336897"
江苏·南京·江宁区,汤山矿坑公园,164274199,公园,,热度 0.0,南京市江宁区汤山街道美泉路与泉都大街交界处往西200米,汤山矿坑公园位于汤山国家旅游度假区美泉路以北，汤山山体以南，曾是汤山山体较大的废弃矿坑——龙泉采石场。人们可以在这里一边,"119.045424,32.044799"
江苏·南通·启东市,MOUMOU农场,1639858505,公园,,热度 0.0,江苏省南通市启东市海防线MOUMOU农场,MOUMOU农场坐落于江苏启东与上海隔江相望，距上海不到一个小时车程。农场致力打造上海休闲“后花园”、长三角网红观光农场,"121.779966,31.991002"
江苏·常州·天宁区,伊酷拉探索岛,1966972638,公园,,热度 0.0,江苏省常州市天宁区郑陆镇舜平路10号,位于常州天宁区牟家村，占地面积约100亩，响应美丽乡村建设的号召，顺应国内儿童亲子市场发展趋势，充分结合常州市天宁区的特,"120.143815,31.84411"
江苏·淮安·洪泽县,白马湖森林公园,1375723885,公园,,热度 0.0,江苏省淮安市洪泽区黄集镇曹圩村,集生态、休闲、旅游度假为一体的森林公园,"119.04623,33.324055"
江苏·南通·崇川区,南通园艺博览园,1360020894,公园,,热度 0.0,江苏省南通市崇川区临港路18号,这里恬静优雅，独处一隅让你参悟人生,"120.889801,31.958306"
江苏·南京·溧水县,三叶梦华苑,3343306325,公园,,热度 0.0,南京市溧水区孔镇南路6号,中国的“布查特花园”,"119.015306,31.47606"
江苏·扬州·邗江区,2019运河文化嘉年华,4246449057,公园,,热度 0.0,扬州市邗江区长春路48号,以“新时代、新生活、新传承”为主题，营造大运河文化带建设的浓郁氛围，展示大运河文化带各城市非遗项目的保护成果，原汁原味展,"119.432899,32.422893"
江苏·常州·武进区,常州花博会,2912797079,公园,4A景区,热度 0.0,江苏省常州市武进区太湖畔环湖西路,流连在花花世界中，感受着别样的生命魅力,"119.814448,31.69792"
江苏·苏州·高新区,太湖一号房车露营公园,1600840757,公园,,热度 0.0,江苏省苏州市高新区镇湖北太湖大道1699号,倡导时尚的户外露营生活,"120.418572,31.348005"
江苏·无锡·宜兴市,宜兴龙池山自行车公园,2606510308,公园,,热度 0.0,江苏省无锡市宜兴市张渚镇阳羡茶产业园内,愉悦身心的好项目，把自己彻底融入大自然,"119.708042,31.213155"
